         0         8   3.50338   1.98387   4.81014
         0         9   3.05048   1.94565
        13         4   2.12062   2.87697
        13         5   4.91291   3.53946   4.91291   3.53946
        13         6   3.75548   4.29514   3.75548   4.29514
        13         7   3.80526   4.79966   1.63088
        14         0   4.82498   4.84700   4.55092   1.96975
        14         1   3.53959   4.51878   3.50651   4.49291
        14         2   3.53959   4.51878   3.50651   4.49291
        14         3   4.84700   4.55092   1.96975   4.82498
        14         4   4.60926   1.99343   3.58327
        14         5   3.58730   4.50764   3.58730   4.50764
        14         6   3.72042   4.78737   3.72042   4.78737
        14         7   1.68028   3.29212
        15         0   3.50651   4.49291   3.53959   4.51878
        15         1   4.55092   1.96975   4.84700   4.82498
        15         2   4.82498   4.55092   1.96975   4.84700
        15         3   3.50651   4.49291   3.53959   4.51878
        15         4   3.58730   4.50764   3.58730   4.50764
        15         5   3.58327   4.60926   1.99343
        15         6   1.68028   3.29212
        15         7   4.78737   3.72042   4.78737   3.72042
